"location","violation_desc","lon","lat","violation"
"900 CHERRY ST","SIDEWALK   CC",-75.155177,39.95456,"SIDEWALK"
"1200 RACE ST","SIDEWALK   CC",-75.1594351539047,39.9558159403485,"SIDEWALK"
"900 CHERRY ST","SIDEWALK   CC",-75.154787,39.954292,"SIDEWALK"
"900 CHERRY ST","SIDEWALK   CC",-75.154822,39.954317,"SIDEWALK"
"900 CHERRY ST","SIDEWALK   CC",-75.154783,39.954258,"SIDEWALK"
"900 CHERRY ST","SIDEWALK   CC",-75.154795,39.954448,"SIDEWALK"
"900 CHERRY ST","SIDEWALK   CC",-75.154837,39.954347,"SIDEWALK"
"900 CHERRY ST","SIDEWALK   CC",-75.154713,39.954365,"SIDEWALK"
"900 CHERRY ST","SIDEWALK   CC",-75.154883,39.954413,"SIDEWALK"
"900 CHERRY ST","SIDEWALK   CC",-75.154792,39.954433,"SIDEWALK"
"900 CHERRY ST","SIDEWALK   CC",-75.15476,39.954408,"SIDEWALK"
"1100 RACE ST","SIDEWALK   CC",-75.1578541906028,39.9556196638149,"SIDEWALK"
"900 CHERRY ST","SIDEWALK   CC",-75.154702,39.954337,"SIDEWALK"
"800 CHERRY ST","SIDEWALK   CC",-75.15364,39.954198,"SIDEWALK"
"1200 RACE ST","SIDEWALK   CC",-75.1594351539047,39.9558159403485,"SIDEWALK"
"800 CHERRY ST","SIDEWALK   CC",-75.153695,39.954167,"SIDEWALK"
"900 CHERRY ST","SIDEWALK   CC",-75.154685,39.954502,"SIDEWALK"
"800 CHERRY ST","SIDEWALK   CC",-75.153622,39.95426,"SIDEWALK"
"910 CHERRY ST","SIDEWALK   CC",-75.155157,39.954277,"SIDEWALK"
"900 CHERRY ST","SIDEWALK   CC",-75.15531,39.9544,"SIDEWALK"
"910 CHERRY ST","SIDEWALK   CC",-75.15522,39.954327,"SIDEWALK"
"800 CHERRY ST","SIDEWALK   CC",-75.153875,39.95424,"SIDEWALK"
"800 CHERRY ST","SIDEWALK   CC",-75.153755,39.954222,"SIDEWALK"
"910 CHERRY ST","SIDEWALK   CC",-75.1549282114804,39.9543332574506,"SIDEWALK"
"910 CHERRY ST","SIDEWALK   CC",-75.155148,39.954337,"SIDEWALK"
"910 CHERRY ST","SIDEWALK   CC",-75.1549282114804,39.9543332574506,"SIDEWALK"
"900 CHERRY ST","SIDEWALK   CC",-75.15485,39.954205,"SIDEWALK"
"910 CHERRY ST","SIDEWALK   CC",-75.1549282114804,39.9543332574506,"SIDEWALK"
"900 CHERRY ST","SIDEWALK   CC",-75.154708,39.954395,"SIDEWALK"
"800 CHERRY ST","SIDEWALK   CC",-75.153832,39.953832,"SIDEWALK"
"900 CHERRY ST","SIDEWALK   CC",-75.155233,39.954523,"SIDEWALK"
"910 CHERRY ST","SIDEWALK   CC",-75.155187,39.954467,"SIDEWALK"
"900 CHERRY ST","SIDEWALK   CC",-75.155152,39.954267,"SIDEWALK"
"900 CHERRY ST","SIDEWALK   CC",-75.15589,39.95317,"SIDEWALK"
"900 CHERRY ST","SIDEWALK   CC",-75.155187,39.954372,"SIDEWALK"
"900 CHERRY ST","SIDEWALK   CC",-75.155242,39.954318,"SIDEWALK"
"1100 RACE ST","SIDEWALK   CC",-75.1578541906028,39.9556196638149,"SIDEWALK"
"900 CHERRY ST","SIDEWALK   CC",-75.15516,39.954248,"SIDEWALK"
"900 CHERRY ST","SIDEWALK   CC",-75.155315,39.954442,"SIDEWALK"
"800 CHERRY ST","SIDEWALK   CC",-75.1539,39.953848,"SIDEWALK"
"910 CHERRY ST","SIDEWALK   CC",-75.155185,39.954307,"SIDEWALK"
"800 CHERRY ST","SIDEWALK   CC",-75.15387,39.954343,"SIDEWALK"
"900 CHERRY ST","SIDEWALK   CC",-75.155192,39.95434,"SIDEWALK"
"900 CHERRY ST","SIDEWALK   CC",-75.155252,39.954375,"SIDEWALK"
"900 CHERRY ST","SIDEWALK   CC",-75.155245,39.954367,"SIDEWALK"
"910 CHERRY ST","SIDEWALK   CC",-75.155233,39.954328,"SIDEWALK"
"900 CHERRY ST","SIDEWALK   CC",-75.155148,39.954348,"SIDEWALK"
"910 CHERRY ST","SIDEWALK   CC",-75.155272,39.954402,"SIDEWALK"
"900 CHERRY ST","SIDEWALK   CC",-75.155178,39.954302,"SIDEWALK"
"910 CHERRY ST","SIDEWALK   CC",-75.155223,39.954347,"SIDEWALK"
"900 CHERRY ST","SIDEWALK   CC",-75.15518,39.954278,"SIDEWALK"
"200 N 9TH ST","CORNER CLEARANCE  CC",-75.154318,39.955155,"CORNER CLEARANCE"
"900 CHERRY ST","SIDEWALK   CC",-75.155127,39.954445,"SIDEWALK"
"900 CHERRY ST","SIDEWALK   CC",-75.155153,39.95427,"SIDEWALK"
"300 S 4TH ST","CORNER CLEARANCE  CC",-75.148552,39.944493,"CORNER CLEARANCE"
"2100 W PASSYUNK AVE","CROSSWALK",-75.1825564487098,39.9231208433351,"CROSSWALK"
"6157 N FAIRHILL ST","SIDEWALK",-75.129659506889,40.044993805574,"SIDEWALK"
"100 SHURS LN","CROSSWALK",-75.217418,40.022822,"CROSSWALK"
"5613 SPRUCE ST","CORNER CLEARANCE",-75.2343306759589,39.9556241154738,"CORNER CLEARANCE"
"2100 S 8TH ST","CORNER CLEARANCE",-75.159815,39.922633,"CORNER CLEARANCE"
"27 S ASHMEAD PL","SIDEWALK",-75.1672488592401,40.0296293868127,"SIDEWALK"
"1000 NOBLE ST","SIDEWALK   CC",-75.155315,39.959688,"SIDEWALK"
"700 S 5TH ST","CORNER CLEARANCE",-75.151148,39.940198,"CORNER CLEARANCE"
"800 S CHRISTOPHER COLUMBUS BLVD","SIDEWALK",-75.1423075061047,39.9365138758601,"SIDEWALK"
"1523 SWAIN ST","SIDEWALK",-75.1628126350651,39.9676987104147,"SIDEWALK"
"1523 SWAIN ST","SIDEWALK",-75.1628126350651,39.9676987104147,"SIDEWALK"
"1523 SWAIN ST","SIDEWALK",-75.1628126350651,39.9676987104147,"SIDEWALK"
"399 YORK AVE","CORNER CLEARANCE  CC",-75.1460454575535,39.956353111054,"CORNER CLEARANCE"
"4200 REGENT SQ","SIDEWALK",-75.2079457413226,39.9475444171727,"SIDEWALK"
"1000 S 17TH ST","CROSSWALK",-75.171312,39.93957,"CROSSWALK"
"1000 S 8TH ST","CORNER CLEARANCE",-75.157153,39.935745,"CORNER CLEARANCE"
"900 SHUNK ST","CORNER CLEARANCE",-75.1629344576961,39.9171043728658,"CORNER CLEARANCE"
"1700 PORTER ST","CROSSWALK",-75.175715,39.920062,"CROSSWALK"
"3425 TAMPA ST","SIDEWALK",-75.1175767096166,40.0009872899798,"SIDEWALK"
"3420 RACE ST","CROSSWALK",-75.192377,39.958717,"CROSSWALK"
"1200 MARLBOROUGH ST","CORNER CLEARANCE",-75.13261,39.97101,"CORNER CLEARANCE"
"1500 RITNER ST","CROSSWALK",-75.172237,39.920773,"CROSSWALK"
"1800 S 6TH ST","CORNER CLEARANCE",-75.156102,39.925153,"CORNER CLEARANCE"
"700 HOFFMAN ST","SIDEWALK",-75.158058,39.92496,"SIDEWALK"
"1900 S 7TH ST","CORNER CLEARANCE",-75.157732,39.924817,"CORNER CLEARANCE"
"100 E ONTARIO ST","CORNER CLEARANCE",-75.1282866570625,40.0015814181416,"CORNER CLEARANCE"
"1100 SANSOM ST","SIDEWALK   CC",-75.159,39.94948,"SIDEWALK"
"1100 SANSOM ST","SIDEWALK   CC",-75.158933,39.949593,"SIDEWALK"
"1100 SANSOM ST","SIDEWALK   CC",-75.158878,39.949527,"SIDEWALK"
"400 RITNER ST","CORNER CLEARANCE",-75.15584,39.91879,"CORNER CLEARANCE"
"400 RITNER ST","CROSSWALK",-75.1545290434538,39.9185829928124,"CROSSWALK"
"400 RITNER ST","CORNER CLEARANCE",-75.1545290434538,39.9185829928124,"CORNER CLEARANCE"
"2000 S PERCY ST","SIDEWALK",-75.1617720833827,39.9237649606394,"SIDEWALK"
"700 S 61ST ST","CORNER CLEARANCE",-75.24511547018,39.9507997137158,"CORNER CLEARANCE"
"2300 S 17TH ST","CORNER CLEARANCE",-75.175067,39.922535,"CORNER CLEARANCE"
"700 N 4TH ST","CROSSWALK",-75.14447,39.963807,"CROSSWALK"
"400 BELGRADE ST","SIDEWALK",-75.131775,39.973165,"SIDEWALK"
"1 E PRICE ST","SIDEWALK",-75.1749484861922,40.0372129439087,"SIDEWALK"
"1800 JACKSON ST","CROSSWALK",-75.176502,39.923933,"CROSSWALK"
"600 N 13TH ST","SIDEWALK",-75.159118,39.963008,"SIDEWALK"
"4600 PINE ST","CROSSWALK",-75.2153619327647,39.9521793310389,"CROSSWALK"
"4600 PINE ST","CORNER CLEARANCE",-75.214445,39.95213,"CORNER CLEARANCE"
"400 S 9TH ST","CORNER CLEARANCE  CC",-75.156668,39.943928,"CORNER CLEARANCE"
"35 E PRICE ST","SIDEWALK",-75.1749484861922,40.0372129439087,"SIDEWALK"
"800 MCKEAN ST","CROSSWALK",-75.161018,39.924525,"CROSSWALK"
"1900 S 9TH ST","CORNER CLEARANCE",-75.16083,39.925633,"CORNER CLEARANCE"
"1900 S 9TH ST","CORNER CLEARANCE",-75.160785,39.925635,"CORNER CLEARANCE"
"4500 HIGH ST","SIDEWALK",-75.228145,40.028342,"SIDEWALK"
"1744 FOLSOM ST","SIDEWALK",-75.1659933803367,39.9679117780072,"SIDEWALK"
"1700 FOLSOM ST","SIDEWALK",-75.1659933803367,39.9679117780072,"SIDEWALK"
"400 N 38TH ST","CROSSWALK",-75.196865,39.960857,"CROSSWALK"
"3899 BARING ST","CROSSWALK",-75.19798,39.960845,"CROSSWALK"
"7342 GARMAN ST","SIDEWALK",-75.2409521903433,39.9118275120403,"SIDEWALK"
"1600 N 11TH ST","CORNER CLEARANCE",-75.152813,39.97661,"CORNER CLEARANCE"
"800 E THAYER ST","SIDEWALK",-75.1138146586758,39.9991713806473,"SIDEWALK"
"800 E THAYER ST","SIDEWALK",-75.113942,39.999323,"SIDEWALK"
"800 E THAYER ST","SIDEWALK",-75.114392,39.999288,"SIDEWALK"
"2300 E ANN ST","CORNER CLEARANCE",-75.112115,39.986507,"CORNER CLEARANCE"
"118 N LAMBERT ST","SIDEWALK   CC",-75.1736931383854,39.9571346710698,"SIDEWALK"
"700 LATONA ST","CROSSWALK",-75.15743,39.933398,"CROSSWALK"
"1200 W GRANGE AVE","CORNER CLEARANCE",-75.140537,40.04095,"CORNER CLEARANCE"
"200 S JUNIPER ST","SIDEWALK   CC",-75.1631747777791,39.9490336891819,"SIDEWALK"
"1800 S 6TH ST","CROSSWALK",-75.156033,39.925117,"CROSSWALK"
"5216 OSAGE AVE","SIDEWALK",-75.2273237445699,39.9531314960045,"SIDEWALK"
"3144 N TAYLOR ST","SIDEWALK",-75.1700685563127,40.0029944390387,"SIDEWALK"
"1399 SANSOM ST","SIDEWALK   CC",-75.163412,39.951932,"SIDEWALK"
"2300 S 6TH ST","CROSSWALK",-75.157147,39.9201,"CROSSWALK"
"1500 W OLNEY AVE","CORNER CLEARANCE",-75.147483,40.03911,"CORNER CLEARANCE"
"2100 S 24TH ST","CROSSWALK",-75.186293,39.926445,"CROSSWALK"
"2700 BROWN ST","CROSSWALK",-75.181275,39.970507,"CROSSWALK"
"2600 S BROAD ST","CORNER CLEARANCE",-75.171077,39.917538,"CORNER CLEARANCE"
"1500 JACKSON ST","CROSSWALK",-75.171712,39.923357,"CROSSWALK"
"300 N 38TH ST","CORNER CLEARANCE",-75.196827,39.960042,"CORNER CLEARANCE"
"500 OREGON AVE","CROSSWALK",-75.1570973604234,39.9149154498247,"CROSSWALK"
"1200 SHUNK ST","CORNER CLEARANCE",-75.16743,39.917702,"CORNER CLEARANCE"
"2600 JESSUP ST","CORNER CLEARANCE",-75.166377,39.917523,"CORNER CLEARANCE"
"3100 N TAYLOR ST","SIDEWALK",-75.1700685563127,40.0029944390387,"SIDEWALK"
"500 GREENWICH ST","SIDEWALK",-75.154903,39.929373,"SIDEWALK"
"800 N BAMBREY ST","CROSSWALK",-75.178802,39.97134,"CROSSWALK"
"1100 S 11TH ST","SIDEWALK",-75.161552,39.936763,"SIDEWALK"
"1100 S 11TH ST","SIDEWALK",-75.161448,39.936893,"SIDEWALK"
"100 ELLEN ST","SIDEWALK",-75.230698,39.918517,"SIDEWALK"
"1700 S 59TH ST","CORNER CLEARANCE",-75.2322480125425,39.936745311179,"CORNER CLEARANCE"
"1300 MORRIS ST","CORNER CLEARANCE",-75.16811,39.929185,"CORNER CLEARANCE"
"2000 N 18TH ST","CORNER CLEARANCE",-75.1632367742652,39.9842539012582,"CORNER CLEARANCE"
"1600 N MARSTON ST","SIDEWALK",-75.179818,39.980517,"SIDEWALK"
"300 QUINCE ST","SIDEWALK   CC",-75.160415,39.945793,"SIDEWALK"
"400 S CAPITOL ST","SIDEWALK   CC",-75.17561,39.946765,"SIDEWALK"
"503 PIERCE ST","SIDEWALK",-75.1549444536305,39.9266441601413,"SIDEWALK"
"1310 RODMAN ST","SIDEWALK   CC",-75.16362,39.944102,"SIDEWALK"
"400 CROSS ST","SIDEWALK",-75.1528282425097,39.9288700764515,"SIDEWALK"
"400 CROSS ST","SIDEWALK",-75.153523,39.92898,"SIDEWALK"
"3200 N DOVER ST","SIDEWALK",-75.1760749057037,40.0053963734136,"SIDEWALK"
"200 RUBICAM ST","SIDEWALK",-75.1279611649578,40.0292636543895,"SIDEWALK"
"1400 MIFFLIN ST","CORNER CLEARANCE",-75.169802,39.926892,"CORNER CLEARANCE"
"1400 MIFFLIN ST","CORNER CLEARANCE",-75.16988,39.926892,"CORNER CLEARANCE"
"800 S 22ND ST","CORNER CLEARANCE",-75.1792140456646,39.9422997767538,"CORNER CLEARANCE"
"1000 E ESTAUGH ST","CORNER CLEARANCE",-75.10976,39.999993,"CORNER CLEARANCE"
"200 TROTTERS ALY","SIDEWALK   CC",-75.144363,39.94888,"SIDEWALK"
"200 TROTTERS ALY","SIDEWALK   CC",-75.14453,39.9489,"SIDEWALK"
"1500 LATONA ST","SIDEWALK",-75.1698673520592,39.935253223221,"SIDEWALK"
"100 DUPONT ST","CORNER CLEARANCE",-75.2277500749379,40.0282858162338,"CORNER CLEARANCE"
"215 DUPONT ST","SIDEWALK",-75.2249788541504,40.029976752047,"SIDEWALK"
"200 DUPONT ST","SIDEWALK",-75.2249788541504,40.029976752047,"SIDEWALK"
"5100 CHESTER AVE","CORNER CLEARANCE",-75.219316926361,39.9422125606629,"CORNER CLEARANCE"
"1100 DAY ST","SIDEWALK",-75.132943,39.968967,"SIDEWALK"
"1100 DAY ST","SIDEWALK",-75.132952,39.968955,"SIDEWALK"
"6100 LUDLOW ST","CROSSWALK",-75.2432438662273,39.9614760111974,"CROSSWALK"
"200 E GIRARD AVE","CORNER CLEARANCE",-75.1334202335585,39.9691594712269,"CORNER CLEARANCE"
"1600 MOORE ST","CROSSWALK",-75.172238,39.928465,"CROSSWALK"
"800 S 23RD ST","CORNER CLEARANCE",-75.1808648600964,39.9425083224816,"CORNER CLEARANCE"
"1500 MARSHALL ST","SIDEWALK",-75.155498,39.929873,"SIDEWALK"
"1500 MARSHALL ST","SIDEWALK",-75.15572,39.92984,"SIDEWALK"
"1500 MARSHALL ST","SIDEWALK",-75.155577,39.92989,"SIDEWALK"
"500 GREENWICH ST","SIDEWALK",-75.154913,39.929543,"SIDEWALK"
"3400 BRADDOCK ST","SIDEWALK",-75.1055,39.996668,"SIDEWALK"
"700 MERCY ST","SIDEWALK",-75.159233,39.923503,"SIDEWALK"
"2500 TILTON ST","SIDEWALK",-75.11746,39.975915,"SIDEWALK"
"1500 SWAIN ST","SIDEWALK",-75.1628126350651,39.9676987104147,"SIDEWALK"
"1600 S 6TH ST","CORNER CLEARANCE",-75.155483,39.927608,"CORNER CLEARANCE"
"2500 S 5TH ST","CROSSWALK",-75.156423,39.916337,"CROSSWALK"
"100 N 34TH ST","CROSSWALK",-75.190918,39.958613,"CROSSWALK"
"1600 S CLARION ST","CORNER CLEARANCE",-75.166828,39.930215,"CORNER CLEARANCE"
"1900 N 18TH ST","CORNER CLEARANCE",-75.1635604768817,39.9827912348114,"CORNER CLEARANCE"
"3500 JANNEY ST","SIDEWALK",-75.0998335196426,39.9947002977698,"SIDEWALK"
"600 GREENWICH ST","CROSSWALK",-75.155672,39.929643,"CROSSWALK"
"200 RITNER ST","CROSSWALK",-75.150807,39.918115,"CROSSWALK"
"1000 JOHNSTON ST","CROSSWALK",-75.164968,39.914585,"CROSSWALK"
"40 E WISTER ST","SIDEWALK",-75.1642985230133,40.0305787415904,"SIDEWALK"
"1400 STEVENS ST","SIDEWALK",-75.0791961856667,40.0359215106693,"SIDEWALK"
"1600 RACE ST","SIDEWALK   CC",-75.167073,39.95646,"SIDEWALK"
"1600 RACE ST","SIDEWALK   CC",-75.166827,39.955967,"SIDEWALK"
"1600 RACE ST","SIDEWALK   CC",-75.166817,39.955993,"SIDEWALK"
"1600 RACE ST","SIDEWALK   CC",-75.1667971811821,39.9567410615309,"SIDEWALK"
"1600 RACE ST","SIDEWALK   CC",-75.167018,39.95656,"SIDEWALK"
"1600 RACE ST","SIDEWALK   CC",-75.16694,39.956357,"SIDEWALK"
"500 S 24TH ST","CORNER CLEARANCE  CC",-75.180702,39.946105,"CORNER CLEARANCE"
"229 S FRAZIER ST","SIDEWALK",-75.2348903038042,39.9575291200911,"SIDEWALK"
"1100 ELLSWORTH ST","CROSSWALK",-75.163313,39.936078,"CROSSWALK"
"200 DELPHINE ST","SIDEWALK",-75.1279617767046,40.0318986600317,"SIDEWALK"
"200 DELPHINE ST","SIDEWALK",-75.1279617767046,40.0318986600317,"SIDEWALK"
"1200 RODMAN ST","SIDEWALK   CC",-75.162647,39.943888,"SIDEWALK"
"899 S 6TH ST","CORNER CLEARANCE",-75.15323,39.938122,"CORNER CLEARANCE"
"800 S 6TH ST","CORNER CLEARANCE",-75.153135,39.938063,"CORNER CLEARANCE"
"700 HOFFMAN ST","SIDEWALK",-75.158068,39.925038,"SIDEWALK"
"500 GREENWICH ST","SIDEWALK",-75.155032,39.929525,"SIDEWALK"
"200 CARSON ST","SIDEWALK",-75.224485,40.028122,"SIDEWALK"
"1700 FOLSOM ST","SIDEWALK",-75.1659933803367,39.9679117780072,"SIDEWALK"
"1700 FAIRMOUNT AVE","SIDEWALK",-75.1659041696438,39.9671605125035,"SIDEWALK"
"100 W ROOSEVELT BLVD","SIDEWALK",-75.127173,40.024788,"SIDEWALK"
"200 N 21ST ST","SIDEWALK   CC",-75.17419,39.957902,"SIDEWALK"
"2200 S 5TH ST","CROSSWALK",-75.15537,39.921202,"CROSSWALK"
"2100 S 12TH ST","CORNER CLEARANCE",-75.166123,39.92309,"CORNER CLEARANCE"
"1154 N 4TH ST","CORNER CLEARANCE",-75.1431657430518,39.9696312780523,"CORNER CLEARANCE"
"2400 S WARNOCK ST","CORNER CLEARANCE",-75.16494,39.919585,"CORNER CLEARANCE"
"4500 HIGH ST","SIDEWALK",-75.228175,40.028477,"SIDEWALK"
"2000 DARIEN ST","SIDEWALK",-75.160477,39.924345,"SIDEWALK"
"1800 N 11TH ST","CORNER CLEARANCE",-75.1520795980929,39.9802788808202,"CORNER CLEARANCE"
"899 S 19TH ST","CROSSWALK",-75.1742302756174,39.9412224394959,"CROSSWALK"
"1050 GERMANTOWN AVE","CORNER CLEARANCE",-75.138635,39.966637,"CORNER CLEARANCE"
"100 W WILDEY ST","CROSSWALK",-75.1369464562175,39.9673276342545,"CROSSWALK"
"4129 GREEBY ST","SIDEWALK",-75.0545183791609,40.028532519457,"SIDEWALK"
"4100 GREEBY ST","SIDEWALK",-75.0545183791609,40.028532519457,"SIDEWALK"
"10750 GIFFORD AVE","CORNER CLEARANCE",-75.0249647874735,40.1116743950987,"CORNER CLEARANCE"
"1500 S 5TH ST","CORNER CLEARANCE",-75.153468,39.929765,"CORNER CLEARANCE"
"450 N 18TH ST","SIDEWALK   CC",-75.168002,39.962467,"SIDEWALK"
"4500 FRANKFORD AVE","CORNER CLEARANCE",-75.085812,40.014455,"CORNER CLEARANCE"
"2400 S 12TH ST","CROSSWALK",-75.166825,39.920112,"CROSSWALK"
"2400 S 12TH ST","CROSSWALK",-75.16684,39.920093,"CROSSWALK"
"3700 CRESSON ST","CROSSWALK",-75.212784684631,40.0183569572143,"CROSSWALK"
"699 N 16TH ST","CORNER CLEARANCE",-75.164242,39.964993,"CORNER CLEARANCE"
"1600 MOUNT VERNON ST","SIDEWALK",-75.16521,39.964915,"SIDEWALK"
"1400 PEMBERTON ST","SIDEWALK",-75.166587,39.94248,"SIDEWALK"
"1100 S 21ST ST","CORNER CLEARANCE",-75.178293,39.93923,"CORNER CLEARANCE"
"3900 SPRING GARDEN ST","CROSSWALK",-75.199918,39.961893,"CROSSWALK"
"616 KATER ST","SIDEWALK   CC",-75.153048,39.941735,"SIDEWALK"
"100 W HEWSON ST","SIDEWALK",-75.135187,39.97988,"SIDEWALK"
"1600 WALLACE ST","CROSSWALK    CC",-75.1648702353893,39.9656567417645,"CROSSWALK"
"5100 RANSTEAD ST","SIDEWALK",-75.224673,39.959157,"SIDEWALK"
"600 PANAMA ST","SIDEWALK   CC",-75.152338,39.944428,"SIDEWALK"
"1600 S MOLE ST","SIDEWALK",-75.1712026802197,39.9302186466291,"SIDEWALK"
"200 NEW ST","SIDEWALK   CC",-75.1430465145533,39.9551435139879,"SIDEWALK"
"5000 LOCUST ST","CORNER CLEARANCE",-75.222787312604,39.955443893627,"CORNER CLEARANCE"
"900 S 19TH ST","CORNER CLEARANCE",-75.174403,39.940477,"CORNER CLEARANCE"
"2500 PARRISH ST","CROSSWALK",-75.178089557315,39.9712461403636,"CROSSWALK"
"1500 ORTHODOX ST","CROSSWALK",-75.086613,40.015253,"CROSSWALK"
"2419 W LEHIGH AVE","CROSSWALK",-75.1715579594692,39.9961433096293,"CROSSWALK"
"1530 SUSQUEHANNA AVE","CORNER CLEARANCE",-75.127177,39.976672,"CORNER CLEARANCE"
"1300 S CARLISLE ST","SIDEWALK",-75.168662,39.933755,"SIDEWALK"
"1200 W RUSSELL ST","SIDEWALK",-75.149402,40.005203,"SIDEWALK"
"800 DUDLEY ST","CROSSWALK",-75.1601668652879,39.9248225829712,"CROSSWALK"
"729 PORTER ST","CROSSWALK",-75.1600424736154,39.918014934811,"CROSSWALK"
"2600 SHIELDS ST","SIDEWALK",-75.2301298223255,39.919097764043,"SIDEWALK"
"1700 WOLF ST","CROSSWALK",-75.175305,39.922627,"CROSSWALK"
"600 CYPRESS ST","SIDEWALK   CC",-75.151753,39.945005,"SIDEWALK"
"1700 FOLSOM ST","SIDEWALK",-75.1659933803367,39.9679117780072,"SIDEWALK"
"1700 FOLSOM ST","SIDEWALK",-75.1659933803367,39.9679117780072,"SIDEWALK"
"1100 RIDGE AVE","CORNER CLEARANCE  CC",-75.156693,39.960968,"CORNER CLEARANCE"
"2000 CUTHBERT ST","SIDEWALK   CC",-75.174535,39.955352,"SIDEWALK"
"1300 S 8TH ST","CROSSWALK",-75.1576138511121,39.9326718510561,"CROSSWALK"
"6600 YOCUM ST","SIDEWALK",-75.2363282659778,39.9248666103487,"SIDEWALK"
"2400 S JESSUP ST","CROSSWALK",-75.165778,39.919248,"CROSSWALK"
"6400 WOODLAND AVE","CROSSWALK",-75.234347,39.925672,"CROSSWALK"
"899 S 6TH ST","CORNER CLEARANCE",-75.153225,39.938138,"CORNER CLEARANCE"
"622 S 2ND ST","SIDEWALK   CC",-75.1457585187325,39.9407420953167,"SIDEWALK"
"2200 LUDLOW ST","SIDEWALK   CC",-75.177292,39.953568,"SIDEWALK"
"500 S 57TH ST","CROSSWALK",-75.236595558098,39.9529836284313,"CROSSWALK"
"501 S 57TH ST","CROSSWALK",-75.236595558098,39.9529836284313,"CROSSWALK"
"3700 SPRUCE ST","SIDEWALK   CC",-75.198418,39.951162,"SIDEWALK"
"700 S 2ND ST","CORNER CLEARANCE",-75.14598,39.939817,"CORNER CLEARANCE"
"3800 LANCASTER AVE","CROSSWALK",-75.1972770102375,39.960467515074,"CROSSWALK"
"1500 MARSHALL ST","SIDEWALK",-75.15578,39.928963,"SIDEWALK"
"200 N 32ND ST","CORNER CLEARANCE",-75.187608,39.96001,"CORNER CLEARANCE"
"2500 S 16TH ST","CROSSWALK",-75.1741683703354,39.9191869388964,"CROSSWALK"
"700 WOLF ST","CORNER CLEARANCE",-75.15922,39.920547,"CORNER CLEARANCE"
"2000 S 18TH ST","CROSSWALK",-75.17662,39.922657,"CROSSWALK"
"1000 SANSOM ST","SIDEWALK   CC",-75.157822,39.949672,"SIDEWALK"
"1000 SANSOM ST","SIDEWALK   CC",-75.157905,39.949203,"SIDEWALK"
"1000 SANSOM ST","SIDEWALK   CC",-75.157978,39.949067,"SIDEWALK"
"1000 SANSOM ST","SIDEWALK   CC",-75.157602,39.947227,"SIDEWALK"
"1000 SANSOM ST","SIDEWALK   CC",-75.157908,39.948863,"SIDEWALK"
"1000 SANSOM ST","SIDEWALK   CC",-75.159073,39.948917,"SIDEWALK"
"1000 SANSOM ST","SIDEWALK   CC",-75.157782,39.949215,"SIDEWALK"
"1000 SANSOM ST","SIDEWALK   CC",-75.157495,39.949647,"SIDEWALK"
"1000 SANSOM ST","SIDEWALK   CC",-75.157908,39.94916,"SIDEWALK"
"1000 SANSOM ST","SIDEWALK   CC",-75.157967,39.949437,"SIDEWALK"
"1000 SANSOM ST","SIDEWALK   CC",-75.157893,39.94926,"SIDEWALK"
"1000 SANSOM ST","SIDEWALK   CC",-75.157635,39.9493,"SIDEWALK"
"1000 SANSOM ST","SIDEWALK   CC",-75.15793,39.949072,"SIDEWALK"
"1000 SANSOM ST","SIDEWALK   CC",-75.15817,39.948672,"SIDEWALK"
"1000 SANSOM ST","SIDEWALK   CC",-75.158013,39.949277,"SIDEWALK"
"1000 SANSOM ST","SIDEWALK   CC",-75.15794,39.949205,"SIDEWALK"
"1000 SANSOM ST","SIDEWALK   CC",-75.158122,39.949293,"SIDEWALK"
"1000 SANSOM ST","SIDEWALK   CC",-75.157655,39.948733,"SIDEWALK"
"1000 SANSOM ST","SIDEWALK   CC",-75.158418,39.950008,"SIDEWALK"
"1000 SANSOM ST","SIDEWALK   CC",-75.157768,39.949232,"SIDEWALK"
"1000 SANSOM ST","SIDEWALK   CC",-75.158007,39.94919,"SIDEWALK"
"1000 SANSOM ST","SIDEWALK   CC",-75.157695,39.94943,"SIDEWALK"
"1000 SANSOM ST","SIDEWALK   CC",-75.157972,39.949383,"SIDEWALK"
"1000 SANSOM ST","SIDEWALK   CC",-75.157958,39.949198,"SIDEWALK"
"1000 SANSOM ST","SIDEWALK   CC",-75.157962,39.949197,"SIDEWALK"
"1000 SANSOM ST","SIDEWALK   CC",-75.157958,39.949648,"SIDEWALK"
"1000 SANSOM ST","SIDEWALK   CC",-75.15782,39.949562,"SIDEWALK"
"1000 SANSOM ST","SIDEWALK   CC",-75.157912,39.949408,"SIDEWALK"
"1000 SANSOM ST","SIDEWALK   CC",-75.157783,39.949327,"SIDEWALK"
"1132 S 46TH ST","CROSSWALK",-75.211487,39.945885,"CROSSWALK"
"1600 PASSYUNK AVE","CROSSWALK",-75.173923,39.92489,"CROSSWALK"
"1100 S 19TH ST","CORNER CLEARANCE",-75.174915,39.937907,"CORNER CLEARANCE"
"700 S 20TH ST","CORNER CLEARANCE",-75.175372,39.943543,"CORNER CLEARANCE"
"1300 S GARNET ST","CROSSWALK",-75.1762528848799,39.9346372680467,"CROSSWALK"
"3400 WEIKEL ST","SIDEWALK",-75.1018538551606,39.9931803557233,"SIDEWALK"
"1200 CLOVER ST","SIDEWALK   CC",-75.160325,39.9515,"SIDEWALK"
